Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,activity,source_file,time_seconds
4.58,1284100,6.631939,5.023035,6.473921,-0.050628,-0.102188,-0.166672,cycling,cycling-gisela-01.csv,4.58
4.6,1284120,6.512228,5.142745,6.344635,-0.055424,-0.05649,-0.140559,cycling,cycling-gisela-01.csv,4.6
4.62,1284140,6.095637,5.133168,6.320693,-0.046897,-0.015055,-0.10472,cycling,cycling-gisela-01.csv,4.62
4.64,1284160,5.884948,5.104438,6.186617,-0.037038,0.011591,-0.073011,cycling,cycling-gisela-01.csv,4.64
4.66,1284180,5.999869,5.157111,6.200983,-0.039303,0.022916,-0.051161,cycling,cycling-gisela-01.csv,4.66
4.68,1284200,6.694188,5.377377,6.248867,-0.03917,0.004663,-0.039703,cycling,cycling-gisela-01.csv,4.68
4.7,1284220,7.158663,5.410896,6.133945,-0.020384,0.044499,0.000666,cycling,cycling-gisela-01.csv,4.7
4.72,1284240,6.459556,5.343858,6.445191,-0.038504,0.116311,0.051294,cycling,cycling-gisela-01.csv,4.72
4.74,1284260,6.430826,5.334281,6.593631,-0.056224,0.136029,0.031309,cycling,cycling-gisela-01.csv,4.74
4.76,1284280,6.785168,5.257667,6.38773,-0.094994,0.139227,-0.005063,cycling,cycling-gisela-01.csv,4.76
4.78,1284300,6.631939,5.161899,6.339846,-0.134564,0.105253,-0.027712,cycling,cycling-gisela-01.csv,4.78
4.8,1284320,6.411672,5.003881,6.488286,-0.147354,0.050894,-0.040636,cycling,cycling-gisela-01.csv,4.8
4.82,1284340,6.464345,4.994305,6.488286,-0.167072,0.017986,-0.060487,cycling,cycling-gisela-01.csv,4.82
4.84,1284360,6.449979,5.214571,6.483498,-0.177864,-0.001199,-0.121507,cycling,cycling-gisela-01.csv,4.84
4.86,1284380,6.488286,5.540183,6.354211,-0.162675,-0.031443,-0.225427,cycling,cycling-gisela-01.csv,4.86
4.88,1284400,6.579266,5.894525,6.311116,-0.161343,-0.061553,-0.323752,cycling,cycling-gisela-01.csv,4.88
4.9,1284420,6.617573,6.138733,6.301539,-0.156946,-0.054225,-0.360923,cycling,cycling-gisela-01.csv,4.9
4.92,1284440,6.564901,5.884948,6.473921,-0.164274,-0.036905,-0.309763,cycling,cycling-gisela-01.csv,4.92
4.94,1284460,6.517017,5.549759,6.550536,-0.226626,-0.004397,-0.176398,cycling,cycling-gisela-01.csv,4.94
4.96,1284480,6.766014,5.45878,6.459556,-0.284982,-0.000933,-0.031842,cycling,cycling-gisela-01.csv,4.96
4.98,1284500,6.847417,5.497087,6.584054,-0.294175,-0.028645,0.041168,cycling,cycling-gisela-01.csv,4.98
5.0,1284520,6.766014,5.410896,6.904878,-0.29977,-0.05689,0.023449,cycling,cycling-gisela-01.csv,5.0
5.02,1284540,6.698977,5.238513,6.938396,-0.346534,-0.070346,0.011058,cycling,cycling-gisela-01.csv,5.02
5.04,1284560,6.775591,5.329493,6.813898,-0.374513,-0.091663,-0.025314,cycling,cycling-gisela-01.csv,5.04
5.06,1284580,6.856994,5.267244,6.469133,-0.335476,-0.12577,-0.068214,cycling,cycling-gisela-01.csv,5.06
5.08,1284600,6.804321,5.353435,6.540959,-0.456717,-0.294308,-0.121107,cycling,cycling-gisela-01.csv,5.08
5.1,1284620,6.909666,5.343858,6.066907,-0.332945,-0.315625,-0.134697,cycling,cycling-gisela-01.csv,5.1
5.12,1284640,6.713342,5.386954,6.181829,-0.255804,-0.334011,-0.154948,cycling,cycling-gisela-01.csv,5.12
5.14,1284660,6.449979,5.444415,6.177041,-0.193585,-0.31749,-0.18226,cycling,cycling-gisela-01.csv,5.14
5.16,1284680,6.449979,5.372589,6.248867,-0.152683,-0.303634,-0.207708,cycling,cycling-gisela-01.csv,5.16
5.18,1284700,6.517017,5.214571,6.301539,-0.130167,-0.272325,-0.224495,cycling,cycling-gisela-01.csv,5.18
5.2,1284720,6.282385,5.252879,6.426037,-0.137361,-0.227692,-0.227292,cycling,cycling-gisela-01.csv,5.2
5.22,1284740,6.287174,5.353435,6.584054,-0.137628,-0.194651,-0.25687,cycling,cycling-gisela-01.csv,5.22
5.24,1284760,6.655881,5.329493,6.473921,-0.149885,-0.200113,-0.273391,cycling,cycling-gisela-01.csv,5.24
5.26,1284780,6.95755,5.204995,6.325481,-0.169603,-0.22676,-0.220498,cycling,cycling-gisela-01.csv,5.26
5.28,1284800,6.713342,5.051765,6.325481,-0.185058,-0.224894,-0.115511,cycling,cycling-gisela-01.csv,5.28
5.3,1284820,6.220136,5.018247,6.493075,-0.184658,-0.179729,-0.035972,cycling,cycling-gisela-01.csv,5.3
5.32,1284840,6.26802,4.989516,6.584054,-0.181594,-0.1307,-0.009992,cycling,cycling-gisela-01.csv,5.32
5.34,1284860,6.483498,4.845864,6.531382,-0.156946,-0.089132,0.016787,cycling,cycling-gisela-01.csv,5.34
5.36,1284880,6.588843,4.76925,6.382942,-0.125104,-0.158678,0.051028,cycling,cycling-gisela-01.csv,5.36
5.38,1284900,6.775591,4.884171,6.411672,-0.092729,-0.29191,0.045032,cycling,cycling-gisela-01.csv,5.38
5.4,1284920,6.71813,4.903325,6.564901,-0.066616,-0.260067,0.009992,cycling,cycling-gisela-01.csv,5.4
5.42,1284940,6.780379,4.898537,6.780379,-0.043034,-0.12617,-0.018253,cycling,cycling-gisela-01.csv,5.42
5.44,1284960,7.173028,4.908113,6.670246,-0.03544,0.011858,-0.010392,cycling,cycling-gisela-01.csv,5.44
5.46,1284980,7.182605,4.970363,6.694188,-0.037971,0.146021,0.016121,cycling,cycling-gisela-01.csv,5.46
5.48,1285000,7.096414,5.080496,6.856994,-0.028245,0.237018,0.032508,cycling,cycling-gisela-01.csv,5.48
5.5,1285020,6.976704,4.965574,6.976704,-0.0441,0.273524,0.033441,cycling,cycling-gisela-01.csv,5.5
5.52,1285040,7.364564,4.912902,6.83784,-0.069413,0.216234,0.059821,cycling,cycling-gisela-01.csv,5.52
5.54,1285060,7.560889,4.912902,6.785168,-0.088599,0.138028,0.113913,cycling,cycling-gisela-01.csv,5.54
5.56,1285080,7.388506,5.018247,6.785168,-0.087933,0.065417,0.13443,cycling,cycling-gisela-01.csv,5.56
5.58,1285100,7.096414,5.267244,6.823475,-0.058755,0.050228,0.107384,cycling,cycling-gisela-01.csv,5.58
5.6,1285120,6.971915,5.439626,6.943185,-0.038371,0.058622,0.061819,cycling,cycling-gisela-01.csv,5.6
5.62,1285140,7.16824,5.310339,7.058106,0.005063,0.089665,0.043034,cycling,cycling-gisela-01.csv,5.62
5.64,1285160,7.129933,5.104438,6.856994,0.018253,0.146821,0.093129,cycling,cycling-gisela-01.csv,5.64
5.66,1285180,6.833052,4.946421,6.799533,0.023315,0.204776,0.179196,cycling,cycling-gisela-01.csv,5.66
5.68,1285200,6.564901,4.841076,6.694188,0.033041,0.207441,0.24781,cycling,cycling-gisela-01.csv,5.68
5.7,1285220,6.627151,4.817134,6.550536,0.032242,0.167072,0.261266,cycling,cycling-gisela-01.csv,5.7
5.72,1285240,6.780379,4.788404,6.38773,0.048629,0.073677,0.261,cycling,cycling-gisela-01.csv,5.72
5.74,1285260,6.71813,4.592079,6.153099,0.113646,-0.085801,0.292176,cycling,cycling-gisela-01.csv,5.74
5.76,1285280,6.588843,4.534618,6.129156,0.196116,-0.211438,0.345335,cycling,cycling-gisela-01.csv,5.76
5.78,1285300,6.488286,4.429273,6.210559,0.184925,-0.082337,0.347734,cycling,cycling-gisela-01.csv,5.78
5.8,1285320,6.713342,4.462792,6.124368,0.116711,0.031709,0.309629,cycling,cycling-gisela-01.csv,5.8
5.82,1285340,6.92882,4.443638,6.019023,0.086067,0.104054,0.29977,cycling,cycling-gisela-01.csv,5.82
5.84,1285360,6.799533,4.616021,5.894525,0.076475,0.182394,0.304567,cycling,cycling-gisela-01.csv,5.84
5.86,1285380,6.737284,4.884171,5.573701,0.089665,0.207574,0.25647,cycling,cycling-gisela-01.csv,5.86
5.88,1285400,6.804321,4.941632,5.583278,0.171868,0.203444,0.201579,cycling,cycling-gisela-01.csv,5.88
5.9,1285420,6.871359,4.893748,5.702989,0.211172,0.142158,0.146421,cycling,cycling-gisela-01.csv,5.9
5.92,1285440,6.660669,4.908113,5.822699,0.145222,0.02558,0.092196,cycling,cycling-gisela-01.csv,5.92
5.94,1285460,6.962338,5.075707,5.884948,0.107518,-0.103654,0.013456,cycling,cycling-gisela-01.csv,5.94
5.96,1285480,7.302315,5.133168,5.746084,0.092862,-0.164541,-0.037172,cycling,cycling-gisela-01.csv,5.96
5.98,1285500,7.354988,5.214571,5.832275,0.060087,-0.152949,-0.039969,cycling,cycling-gisela-01.csv,5.98
6.0,1285520,7.187394,5.252879,6.105214,0.03544,-0.073677,-0.038104,cycling,cycling-gisela-01.csv,6.0
6.02,1285540,6.98628,5.305551,6.248867,-0.035573,-0.000933,-0.063285,cycling,cycling-gisela-01.csv,6.02
6.04,1285560,7.043741,5.430049,6.311116,-0.100323,0.071678,-0.104054,cycling,cycling-gisela-01.csv,6.04
6.06,1285580,7.120356,5.343858,6.282385,-0.133098,0.138694,-0.128302,cycling,cycling-gisela-01.csv,6.06
6.08,1285600,7.383718,5.080496,6.349423,-0.121107,0.198781,-0.104453,cycling,cycling-gisela-01.csv,6.08
6.1,1285620,7.589619,5.013458,6.344635,-0.134031,0.253672,-0.047031,cycling,cycling-gisela-01.csv,6.1
6.12,1285640,7.25922,4.951209,6.402095,-0.180528,0.3047,0.006928,cycling,cycling-gisela-01.csv,6.12
6.14,1285660,6.943185,5.027823,6.23929,-0.21277,0.215701,0.025181,cycling,cycling-gisela-01.csv,6.14
6.16,1285680,6.550536,5.310339,6.335058,-0.158678,0.186124,0.013456,cycling,cycling-gisela-01.csv,6.16
6.18,1285700,6.933608,5.295974,6.406884,-0.112047,0.152816,-0.079672,cycling,cycling-gisela-01.csv,6.18
6.2,1285720,6.813898,5.391742,6.301539,-0.136828,0.056357,-0.138028,cycling,cycling-gisela-01.csv,6.2
6.22,1285740,6.746861,5.363012,6.339846,-0.144289,0.020651,-0.141225,cycling,cycling-gisela-01.csv,6.22
6.24,1285760,6.766014,5.094861,6.177041,-0.115378,0.027979,-0.110582,cycling,cycling-gisela-01.csv,6.24
6.26,1285780,6.727707,4.994305,6.095637,-0.109116,0.010658,-0.115378,cycling,cycling-gisela-01.csv,6.26
6.28,1285800,6.655881,5.075707,6.052542,-0.108983,-0.064217,-0.1303,cycling,cycling-gisela-01.csv,6.28
6.3,1285820,6.646304,5.042189,6.186617,-0.154415,-0.130433,-0.144556,cycling,cycling-gisela-01.csv,6.3
6.32,1285840,6.895301,4.879383,6.253655,-0.224628,-0.146421,-0.135629,cycling,cycling-gisela-01.csv,6.32
6.34,1285860,6.995857,4.764462,6.248867,-0.289645,-0.147887,-0.128568,cycling,cycling-gisela-01.csv,6.34
6.36,1285880,7.096414,4.874595,6.277597,-0.29644,-0.153216,-0.141891,cycling,cycling-gisela-01.csv,6.36
6.38,1285900,7.082048,4.994305,6.306327,-0.223029,-0.161077,-0.149086,cycling,cycling-gisela-01.csv,6.38
6.4,1285920,6.914454,4.754885,6.368577,-0.175599,-0.112847,-0.109649,cycling,cycling-gisela-01.csv,6.4
6.42,1285940,6.469133,4.726154,6.555324,-0.183726,-0.053825,-0.069547,cycling,cycling-gisela-01.csv,6.42
6.44,1285960,6.382942,4.759673,6.6894,-0.201446,-0.011991,-0.057822,cycling,cycling-gisela-01.csv,6.44
6.46,1285980,6.38773,4.735731,6.660669,-0.197182,0.032242,-0.043167,cycling,cycling-gisela-01.csv,6.46
6.48,1286000,6.445191,4.716578,6.665458,-0.183726,0.06515,-0.011991,cycling,cycling-gisela-01.csv,6.48
6.5,1286020,6.651093,4.76925,6.780379,-0.156813,0.083936,-0.001332,cycling,cycling-gisela-01.csv,6.5
6.52,1286040,6.895301,4.774038,7.058106,-0.125237,0.107251,-0.009459,cycling,cycling-gisela-01.csv,6.52
6.54,1286060,6.981492,4.79798,7.283162,-0.117643,0.135096,0.000533,cycling,cycling-gisela-01.csv,6.54
6.56,1286080,7.029376,4.903325,7.244854,-0.105652,0.13483,0.017453,cycling,cycling-gisela-01.csv,6.56
6.58,1286100,7.354988,4.874595,7.163452,-0.081005,0.100323,0.023982,cycling,cycling-gisela-01.csv,6.58
6.6,1286120,7.613562,4.845864,7.067683,-0.063818,0.063685,0.042501,cycling,cycling-gisela-01.csv,6.6
6.62,1286140,7.431602,4.649539,7.062895,-0.057423,0.033574,0.072078,cycling,cycling-gisela-01.csv,6.62
6.64,1286160,7.206547,4.443638,6.943185,-0.064084,-0.001732,0.106452,cycling,cycling-gisela-01.csv,6.64
6.66,1286180,7.005434,4.496311,6.86657,-0.069946,-0.01279,0.125237,cycling,cycling-gisela-01.csv,6.66
6.68,1286200,7.058106,4.711789,6.880936,-0.045299,-0.024515,0.094061,cycling,cycling-gisela-01.csv,6.68
6.7,1286220,7.010222,4.644751,6.794744,-0.010525,-0.013989,0.051294,cycling,cycling-gisela-01.csv,6.7
6.72,1286240,6.780379,4.539406,6.713342,0.005196,0.019452,0.048096,cycling,cycling-gisela-01.csv,6.72
6.74,1286260,6.540959,4.592079,6.6894,0.000933,0.039703,0.03464,cycling,cycling-gisela-01.csv,6.74
6.76,1286280,6.512228,4.702212,6.698977,0.007994,0.048496,-0.001466,cycling,cycling-gisela-01.csv,6.76
6.78,1286300,6.272809,4.726154,6.665458,-0.007461,0.075809,-0.009726,cycling,cycling-gisela-01.csv,6.78
6.8,1286320,6.397307,4.707001,6.622362,-0.00373,0.080338,-0.003864,cycling,cycling-gisela-01.csv,6.8
6.82,1286340,6.933608,4.735731,6.47871,0.006795,0.068081,0.01319,cycling,cycling-gisela-01.csv,6.82
6.84,1286360,7.211336,4.754885,6.339846,0.027579,0.089531,0.032508,cycling,cycling-gisela-01.csv,6.84
6.86,1286380,7.115568,4.965574,6.502652,0.043966,0.111648,0.053426,cycling,cycling-gisela-01.csv,6.86
6.88,1286400,6.813898,4.91769,6.622362,0.065017,0.1311,0.040236,cycling,cycling-gisela-01.csv,6.88
6.9,1286420,6.579266,4.884171,6.459556,0.063951,0.15708,0.005462,cycling,cycling-gisela-01.csv,6.9
6.92,1286440,6.406884,4.955997,6.258443,0.056224,0.147487,-0.039436,cycling,cycling-gisela-01.csv,6.92
6.94,1286460,6.368577,4.984728,6.062119,0.061286,0.086734,-0.086334,cycling,cycling-gisela-01.csv,6.94
6.96,1286480,6.449979,5.085284,5.932832,0.049162,0.019851,-0.106851,cycling,cycling-gisela-01.csv,6.96
6.98,1286500,6.469133,5.190629,6.177041,0.034507,0.00826,-0.113513,cycling,cycling-gisela-01.csv,6.98
7.0,1286520,6.344635,5.118803,6.430826,0.005596,0.044233,-0.133364,cycling,cycling-gisela-01.csv,7.0
7.02,1286540,6.512228,5.300763,6.473921,-0.057289,0.088732,-0.144289,cycling,cycling-gisela-01.csv,7.02
7.04,1286560,6.890512,5.592855,6.296751,-0.104587,0.09566,-0.160277,cycling,cycling-gisela-01.csv,7.04
7.06,1286580,6.92882,5.554548,6.301539,-0.110715,0.068081,-0.175466,cycling,cycling-gisela-01.csv,7.06
7.08,1286600,6.938396,5.334281,6.397307,-0.105786,0.033308,-0.141758,cycling,cycling-gisela-01.csv,7.08
7.1,1286620,6.880936,5.449203,6.502652,-0.114845,0.02185,-0.075942,cycling,cycling-gisela-01.csv,7.1
7.12,1286640,6.885724,5.631162,6.607996,-0.102455,0.020251,-0.064217,cycling,cycling-gisela-01.csv,7.12
7.14,1286660,6.794744,5.588067,6.703765,-0.088332,0.014789,-0.08327,cycling,cycling-gisela-01.csv,7.14
7.16,1286680,6.909666,5.650316,6.651093,-0.073544,0.001332,-0.088066,cycling,cycling-gisela-01.csv,7.16
7.18,1286700,7.13951,5.597643,6.617573,-0.073943,-0.026513,-0.087799,cycling,cycling-gisela-01.csv,7.18
7.2,1286720,6.909666,5.449203,6.526594,-0.096859,-0.050361,-0.067815,cycling,cycling-gisela-01.csv,7.2
7.22,1286740,6.574478,5.535394,6.555324,-0.113913,-0.061153,-0.042234,cycling,cycling-gisela-01.csv,7.22
7.24,1286760,6.651093,5.674258,6.521805,-0.114845,-0.08327,-0.054758,cycling,cycling-gisela-01.csv,7.24
7.26,1286780,6.703765,5.516241,6.540959,-0.108583,-0.110582,-0.077674,cycling,cycling-gisela-01.csv,7.26
7.28,1286800,6.684611,5.363012,6.59842,-0.116044,-0.132965,-0.046098,cycling,cycling-gisela-01.csv,7.28
7.3,1286820,6.651093,5.315128,6.526594,-0.112181,-0.14349,0.011458,cycling,cycling-gisela-01.csv,7.3
7.32,1286840,6.636727,5.353435,6.440403,-0.097392,-0.151884,0.033175,cycling,cycling-gisela-01.csv,7.32
7.34,1286860,6.694188,5.295974,6.296751,-0.094994,-0.17893,0.013456,cycling,cycling-gisela-01.csv,7.34
7.36,1286880,6.698977,5.137957,6.210559,-0.090997,-0.215302,-0.011724,cycling,cycling-gisela-01.csv,7.36
7.38,1286900,6.354211,4.979939,6.23929,-0.101522,-0.196116,0.013323,cycling,cycling-gisela-01.csv,7.38
7.4,1286920,6.153099,5.00867,6.196194,-0.089798,-0.116977,0.057423,cycling,cycling-gisela-01.csv,7.4
7.42,1286940,6.081272,5.056554,6.234501,-0.070479,-0.037838,0.063551,cycling,cycling-gisela-01.csv,7.42
7.44,1286960,6.172252,5.243302,6.291962,-0.050894,0.027712,0.057023,cycling,cycling-gisela-01.csv,7.44
7.46,1286980,6.368577,5.161899,6.287174,-0.023182,0.077541,0.078473,cycling,cycling-gisela-01.csv,7.46
7.48,1287000,6.521805,4.989516,6.335058,0.013723,0.089665,0.090464,cycling,cycling-gisela-01.csv,7.48
7.5,1287020,6.430826,4.955997,6.50744,0.050361,0.113513,0.074876,cycling,cycling-gisela-01.csv,7.5
7.52,1287040,6.402095,5.056554,6.631939,0.076475,0.172668,0.086867,cycling,cycling-gisela-01.csv,7.52
7.54,1287060,6.962338,5.109226,6.684611,0.095926,0.21317,0.077274,cycling,cycling-gisela-01.csv,7.54
7.56,1287080,6.971915,5.181053,7.038953,0.041568,0.217167,0.034907,cycling,cycling-gisela-01.csv,7.56
7.58,1287100,6.722919,5.228937,7.125144,0.072078,0.273923,0.036372,cycling,cycling-gisela-01.csv,7.58
7.6,1287120,7.225701,5.185841,6.919243,0.087799,0.267795,0.085934,cycling,cycling-gisela-01.csv,7.6
7.62,1287140,7.632715,5.12838,6.655881,0.089398,0.208374,0.14762,cycling,cycling-gisela-01.csv,7.62
7.64,1287160,7.651869,4.932055,6.660669,0.122306,0.114979,0.18679,cycling,cycling-gisela-01.csv,7.64
7.66,1287180,7.422025,4.960786,6.737284,0.134963,0.048896,0.185591,cycling,cycling-gisela-01.csv,7.66
7.68,1287200,7.067683,5.109226,6.775591,0.141492,0.053159,0.197582,cycling,cycling-gisela-01.csv,7.68
7.7,1287220,6.962338,5.046977,6.665458,0.156413,0.059821,0.213436,cycling,cycling-gisela-01.csv,7.7
7.72,1287240,7.019799,4.984728,6.540959,0.149619,0.037038,0.193985,cycling,cycling-gisela-01.csv,7.72
7.74,1287260,6.665458,5.066131,6.502652,0.132832,0.034107,0.175998,cycling,cycling-gisela-01.csv,7.74
7.76,1287280,6.531382,5.085284,6.363788,0.137095,0.045565,0.177997,cycling,cycling-gisela-01.csv,7.76
7.78,1287300,6.95755,4.927267,6.248867,0.132565,0.036372,0.188389,cycling,cycling-gisela-01.csv,7.78
7.8,1287320,6.895301,4.821922,6.205771,0.100057,0.020784,0.189322,cycling,cycling-gisela-01.csv,7.8
7.82,1287340,6.593631,4.778827,6.311116,0.067548,0.018652,0.188922,cycling,cycling-gisela-01.csv,7.82
7.84,1287360,6.737284,4.592079,6.301539,0.017986,0.03051,0.193985,cycling,cycling-gisela-01.csv,7.84
7.86,1287380,7.359776,4.477157,6.296751,-0.039037,-0.014123,0.169204,cycling,cycling-gisela-01.csv,7.86
7.88,1287400,7.235278,4.448427,6.291962,-0.09979,-0.031043,0.125371,cycling,cycling-gisela-01.csv,7.88
7.9,1287420,6.603208,4.596867,6.392519,-0.143357,-0.011191,0.083669,cycling,cycling-gisela-01.csv,7.9
7.92,1287440,6.560112,4.673482,6.296751,-0.166539,0.010259,0.020518,cycling,cycling-gisela-01.csv,7.92
7.94,1287460,6.665458,4.812346,6.153099,-0.196116,0.023182,-0.048763,cycling,cycling-gisela-01.csv,7.94
7.96,1287480,6.627151,5.099649,6.009446,-0.211704,0.015721,-0.070346,cycling,cycling-gisela-01.csv,7.96
7.98,1287500,6.488286,5.377377,5.90889,-0.198648,0.013856,-0.052227,cycling,cycling-gisela-01.csv,7.98
8.0,1287520,6.560112,5.348647,5.956774,-0.169737,0.01772,-0.044366,cycling,cycling-gisela-01.csv,8.0
8.02,1287540,6.947973,5.224148,5.971139,-0.15708,0.008793,-0.022116,cycling,cycling-gisela-01.csv,8.02
8.04,1287560,7.04853,5.21936,6.076484,-0.148153,0.006662,-0.0004,cycling,cycling-gisela-01.csv,8.04
8.06,1287580,7.019799,5.238513,6.143522,-0.131632,0.022516,0.007861,cycling,cycling-gisela-01.csv,8.06
8.08,1287600,7.058106,5.353435,6.090849,-0.119109,0.045698,0.029178,cycling,cycling-gisela-01.csv,8.08
8.1,1287620,7.024588,5.564125,6.162675,-0.073011,0.074343,0.040769,cycling,cycling-gisela-01.csv,8.1
8.12,1287640,7.029376,5.564125,6.124368,-0.008793,0.100456,0.018519,cycling,cycling-gisela-01.csv,8.12
8.14,1287660,7.029376,5.391742,6.143522,0.045032,0.116844,0.020118,cycling,cycling-gisela-01.csv,8.14
8.16,1287680,7.144298,5.056554,6.196194,0.072345,0.116844,0.043433,cycling,cycling-gisela-01.csv,8.16
8.18,1287700,7.129933,4.692636,6.315904,0.044899,0.100456,0.034507,cycling,cycling-gisela-01.csv,8.18
8.2,1287720,7.058106,4.539406,6.488286,-0.027845,0.067015,-0.026247,cycling,cycling-gisela-01.csv,8.2
8.22,1287740,7.110779,4.52983,6.421249,-0.108051,0.038371,-0.081271,cycling,cycling-gisela-01.csv,8.22
8.24,1287760,6.947973,4.702212,6.38773,-0.157879,0.049429,-0.113913,cycling,cycling-gisela-01.csv,8.24
8.26,1287780,6.670246,4.922479,6.38773,-0.168937,0.065017,-0.155081,cycling,cycling-gisela-01.csv,8.26
8.28,1287800,6.789956,5.161899,6.483498,-0.155481,0.062219,-0.188922,cycling,cycling-gisela-01.csv,8.28
8.3,1287820,7.029376,5.185841,6.440403,-0.143357,0.036372,-0.191187,cycling,cycling-gisela-01.csv,8.3
8.32,1287840,6.856994,5.204995,6.301539,-0.164274,0.001599,-0.14389,cycling,cycling-gisela-01.csv,8.32
8.34,1287860,6.98628,5.3678,6.354211,-0.138427,-0.03424,-0.089798,cycling,cycling-gisela-01.csv,8.34
8.36,1287880,7.230489,5.382165,6.493075,-0.142158,-0.089798,-0.071279,cycling,cycling-gisela-01.csv,8.36
8.38,1287900,7.364564,5.224148,6.454768,-0.139626,-0.141492,-0.072345,cycling,cycling-gisela-01.csv,8.38
8.4,1287920,7.225701,5.291186,6.038177,-0.186923,-0.156147,-0.062752,cycling,cycling-gisela-01.csv,8.4
8.42,1287940,6.6894,5.372589,5.923255,-0.205976,-0.136695,-0.057289,cycling,cycling-gisela-01.csv,8.42
8.44,1287960,6.229713,5.377377,6.234501,-0.16081,-0.057689,-0.066482,cycling,cycling-gisela-01.csv,8.44
8.46,1287980,6.454768,5.315128,6.315904,-0.090464,0.044632,-0.062086,cycling,cycling-gisela-01.csv,8.46
8.48,1288000,6.780379,5.238513,6.038177,-0.044632,0.111381,-0.03544,cycling,cycling-gisela-01.csv,8.48
8.5,1288020,6.579266,4.903325,6.124368,-0.001998,0.122173,0.010658,cycling,cycling-gisela-01.csv,8.5
8.52,1288040,6.263232,4.635174,6.540959,-0.000266,0.120441,0.047963,cycling,cycling-gisela-01.csv,8.52
8.54,1288060,6.277597,4.58729,6.80911,-0.047164,0.118709,0.022649,cycling,cycling-gisela-01.csv,8.54
8.56,1288080,6.306327,4.759673,6.852205,-0.098591,0.109383,-0.035573,cycling,cycling-gisela-01.csv,8.56
8.58,1288100,6.382942,4.874595,6.995857,-0.126436,0.09193,-0.105652,cycling,cycling-gisela-01.csv,8.58
8.6,1288120,6.665458,4.884171,7.129933,-0.149219,0.078606,-0.13856,cycling,cycling-gisela-01.csv,8.6
8.62,1288140,7.024588,4.865018,7.192182,-0.182127,0.071012,-0.116577,cycling,cycling-gisela-01.csv,8.62
8.64,1288160,7.340622,4.908113,7.211336,-0.220364,0.051028,-0.059954,cycling,cycling-gisela-01.csv,8.64
8.66,1288180,7.354988,4.927267,7.101202,-0.220631,0.016787,-0.016521,cycling,cycling-gisela-01.csv,8.66
8.68,1288200,7.307104,5.061342,6.900089,-0.181994,-0.040769,0.023049,cycling,cycling-gisela-01.csv,8.68
8.7,1288220,6.880936,4.860229,6.83784,-0.120574,-0.069014,0.041035,cycling,cycling-gisela-01.csv,8.7
8.72,1288240,6.540959,4.611232,6.737284,-0.076342,-0.070746,0.05276,cycling,cycling-gisela-01.csv,8.72
8.74,1288260,6.842628,4.726154,6.794744,-0.025047,-0.057289,0.08327,cycling,cycling-gisela-01.csv,8.74
