Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
46.78,94200,9.835381,-0.292093,3.490746,0.112314,-0.008926,0.3051
47.9,299320,-5.702989,1.857901,4.879383,-0.047564,0.224095,0.189855
49.62,600480,2.073379,11.161768,7.326257,-0.005596,-0.1299,0.357726
9.56,125420,7.005434,6.373365,5.846641,-0.162009,-0.079406,-0.303234
34.22,466100,0.454898,7.661446,7.584831,0.072877,0.042234,0.075675
34.22,683040,7.920019,4.252102,6.014235,-0.252073,0.259135,-0.345202
28.76,144620,6.210559,4.788404,7.61835,-0.117776,0.080205,0.086201
49.12,646020,12.373235,6.514623,12.868834,0.731655,-0.140478,1.050922
49.04,697860,7.388506,4.414908,7.07726,-0.343603,0.151084,-0.38677
41.7,157560,7.843405,6.019023,3.351882,-0.196516,-0.239683,-0.255005
32.18,728940,12.023681,4.197036,7.603985,1.207896,-0.038312,1.089767
24.22,140080,5.942409,7.04853,6.248867,-0.124704,-0.007727,-0.098991
55.74,1001600,10.663774,6.521805,6.71813,0.237418,0.816041,-0.812977
65.84,864320,3.227384,5.300763,9.375694,-1.630617,0.820571,2.125438
35.42,684240,8.106767,4.271256,5.056554,-0.158945,-0.073277,0.03464
49.56,165420,8.37013,3.44765,5.741296,0.183326,0.154149,0.207441
22.44,820920,-0.675165,8.418014,2.169147,-0.010925,-0.636979,0.07874
5.4,654220,7.723695,4.237737,6.066907,-0.15628,-0.09073,-0.161476
38.3,687120,7.10599,5.616797,5.875371,0.127769,0.374913,-0.076874
57.38,608240,5.099649,7.8865,7.000646,-0.071545,0.464444,-0.675616
67.3,716120,7.13951,3.500323,6.095637,-0.254072,0.00906,-0.069813
60.74,757500,11.422736,6.861782,7.841011,1.352098,0.980684,1.326557
25.02,823500,0.248997,3.854665,8.255207,0.013723,-0.036772,0.071145
60.26,107680,12.196063,-4.22816,2.240973,0.849349,0.576758,-0.772341
15.12,130980,6.368577,5.233725,7.283162,-0.011724,0.074609,0.010525
20.32,271740,-10.591949,3.825934,7.220912,0.118975,-0.454319,-0.440596
53.76,750520,14.231135,3.902549,11.089942,0.684297,0.514021,1.277602
30.04,626940,10.761936,8.889671,10.424355,1.132336,0.109083,0.755068
69.7,1349220,8.825027,4.266468,5.018247,-0.065283,-0.227692,-0.038637
39.3,985160,9.811439,4.122815,4.46758,0.397562,0.789928,-0.494421
14.62,960480,2.442086,1.335965,1.436521,-0.219432,0.484695,-0.063285
38.58,154440,6.229713,6.842628,6.253655,-0.027446,0.351864,0.223562
19.82,570680,12.440272,12.430696,9.394848,0.881325,-1.077841,-0.319355
